c12e,1695783607351763,5.4863176,2.0647135,0.8126775,28,490
c12e,1695783607352309,5.4823055,2.0689707,0.81209648,28,500
c12e,1695783607352743,5.6621165,2.0743055,0.85624325,48,510
c12e,1695783607353172,5.6024957,2.0775502,0.84949452,29,520
c12e,1695783607353603,5.725287,2.08128,0.86618519,45,530
c12e,1695783607354118,5.6463766,2.0770075,0.8568995,29,540
c12e,1695783607354566,5.7642446,2.0725729,0.87728363,45,550
c12e,1695783608327933,5.6895514,2.0746493,0.86453295,29,560
c12e,1695783609328064,5.631505,2.0693626,0.84682304,27,570
c12e,1695783610327708,5.5767016,2.0606902,0.84392607,30,580
c12e,1695783611327696,5.5562234,2.0670128,0.82857084,26,590
c12e,1695783612328607,5.7029018,2.071589,0.87289172,46,600
c12e,1695783613328514,5.6341085,2.0684292,0.85754168,28,610
c12e,1695783614328049,5.5883045,2.0766234,0.85122234,29,620
c12e,1695783615327944,5.5632954,2.0726728,0.84152949,28,630
c12e,1695783616328584,5.5228372,2.0670919,0.83543503,28,640
c12e,1695783617328798,5.4953923,2.0553956,0.83420771,29,650
c12e,1695783618328034,5.5004382,2.0628114,0.83591473,30,660
c12e,1695783619328346,5.480051,2.0653629,0.83313727,29,670
c12e,1695783620327908,5.4642739,2.0597076,0.83665955,30,680
c12e,1695783621327764,5.4580975,2.0615835,0.81860667,25,690
c12e,1695783622327852,5.4633427,2.0554562,0.80419332,26,700
c12e,1695783623328609,5.6017189,2.0601776,0.83023256,42,710
c12e,1695783624329662,5.5836153,2.0527163,0.82921565,29,720
c12e,1695783625327828,5.5433812,2.0616002,0.82530743,28,730
c12e,1695783626327768,5.7009063,2.0681822,0.86110067,47,740
c12e,1695783627327840,5.6310086,2.06847,0.84211946,26,750
c12e,1695783628328165,5.5764141,2.0620449,0.82866949,26,760
c12e,1695783629327826,5.5363727,2.0704479,0.81927079,26,770
c12e,1695783630328360,5.5155277,2.0758877,0.82333803,29,780
c12e,1695783631327846,5.6878943,2.0768747,0.87299186,48,790
c12e,1695783632328672,5.6310349,2.0834317,0.85484332,27,800
c12e,1695783633327870,5.5893111,2.0914021,0.83944595,26,810
c12e,1695783634327978,5.5704517,2.0960143,0.8343026,28,820
c12e,1695783635327849,5.5470586,2.092191,0.83217591,29,830
c12e,1695783636329462,5.5295296,2.0950174,0.83291787,29,840
c12e,1695783637327846,5.5212569,2.0865462,0.82579029,28,850
c12e,1695783638328024,5.4933105,2.0900676,0.82124251,27,860
c12e,1695783639327885,5.4882216,2.090472,0.8137598,26,870
c12e,1695783640327904,5.6382041,2.0886703,0.85380089,44,880
c12e,1695783641327971,5.5969529,2.0885773,0.85191876,30,890
c12e,1695783642329502,5.5646477,2.0791888,0.83429086,26,900
c12e,1695783643327861,5.5529132,2.0849707,0.8254047,27,910
c12e,1695783644327897,5.5486207,2.0816851,0.83512479,32,920
c12e,1695783645327928,5.5210958,2.0712929,0.83472043,30,930
c12e,1695783646327905,5.5047178,2.071475,0.82085586,26,940
c12e,1695783647328799,5.4922075,2.0786064,0.81674159,27,950
c12e,1695783648328199,5.4928341,2.0647776,0.81221962,27,960
c12e,1695783649328036,5.6514969,2.0691066,0.84746677,46,970
c12e,1695783650327913,5.6023531,2.0624702,0.83002478,26,980
c12e,1695783651327920,5.7365003,2.0647657,0.8555367,46,990
